mmsi,time,traj_id,x,y,prob
1,180.0000000000,4,6958104.0344198076,40157.8146103300,0.0609848122
1,180.0000000000,4,6958099.1037521055,40152.8839803321,0.0609848122
1,180.0000000000,4,6958094.1730866395,40147.9533480986,0.0609848122
1,180.0000000000,4,6958089.2424231442,40143.0227138946,0.0609848122
1,180.0000000000,4,6958084.3117613858,40138.0920779537,0.0609848122
1,180.0000000000,4,6958079.3811011575,40133.1614404819,0.0609848122
1,180.0000000000,4,6958074.4504422788,40128.2308016609,0.0609848122
1,180.0000000000,4,6958069.5197845893,40123.3001616505,0.0609848122
1,180.0000000000,4,6958064.5891279485,40118.3695205918,0.0609848122
1,180.0000000000,4,6958059.6584722316,40113.4388786092,0.0609848122
1,180.0000000000,4,6958054.7278173286,40108.5082358122,0.0609848122
1,180.0000000000,4,6958049.7971631438,40103.5775922974,0.0609848122
1,180.0000000000,4,6958044.8665095912,40098.6469481499,0.0609848122
1,180.0000000000,4,6958039.9358565966,40093.7163034447,0.0609848122
1,180.0000000000,4,6958035.0052040936,40088.7856582481,0.0609848122
1,180.0000000000,4,6958030.0745520238,40083.8550126181,0.0609848122
1,180.0000000000,4,6958025.1439003358,40078.9243666064,0.0609848122
1,180.0000000000,4,6958020.2132489849,40073.9937202580,0.0609848122
1,180.0000000000,4,6958015.2825979302,40069.0630736130,0.0609848122
1,180.0000000000,4,6958010.3519471372,40064.1324267066,0.0609848122
1,180.0000000000,4,6958005.4212965742,40059.2017795697,0.0609848122
1,180.0000000000,4,6958000.4906462142,40054.2711322296,0.0609848122
1,185.0000000000,0,6958587.7737346608,40583.5322483427,0.1286083583
1,185.0000000000,0,6958583.2180339536,40578.4402994745,0.1286083583
1,185.0000000000,0,6958581.8741441537,40571.7413210139,0.1286083583
1,185.0000000000,0,6958580.1916271998,40565.1192753401,0.1286083583
1,185.0000000000,0,6958578.2287336392,40558.5748577893,0.1286083583
1,185.0000000000,0,6958575.9946891703,40552.1179701861,0.1286083583
1,185.0000000000,0,6958573.5028034588,40545.7561420046,0.1286083583
1,185.0000000000,0,6958570.7688167868,40539.4945392477,0.1286083583
1,185.0000000000,0,6958567.8101600306,40533.3359109584,0.1286083583
1,185.0000000000,0,6958564.6451926865,40527.2807202992,0.1286083583
1,185.0000000000,0,6958561.2925069612,40521.3274144413,0.1286083583
1,185.0000000000,0,6958557.7703481643,40515.4727795579,0.1286083583
1,185.0000000000,0,6958554.0961743994,40509.7123282426,0.1286083583
1,185.0000000000,0,6958550.2863553725,40504.0406767027,0.1286083583
1,185.0000000000,0,6958546.3559944928,40498.4518829543,0.1286083583
1,185.0000000000,0,6958542.3188506216,40492.9397307822,0.1286083583
1,185.0000000000,0,6958538.1873341268,40487.4979550002,0.1286083583
1,185.0000000000,0,6958533.9725541081,40482.1204108017,0.1286083583
1,185.0000000000,0,6958529.6843977161,40476.8011940392,0.1286083583
1,185.0000000000,0,6958525.3316270020,40471.5347209005,0.1286083583
1,185.0000000000,0,6958520.9219828816,40466.3157755147,0.1286083583
1,185.0000000000,0,6958516.4622891936,40461.1395332083,0.1286083583
1,185.0000000000,0,6958511.9585524518,40456.0015659483,0.1286083583
1,185.0000000000,0,6958507.4160547722,40450.8978352499,0.1286083583
1,185.0000000000,0,6958502.8394387588,40445.8246766604,0.1286083583
1,185.0000000000,0,6958498.2327839741,40440.7787789305,0.1286083583
1,185.0000000000,0,6958493.5996751655,40435.7571601705,0.1286083583
1,185.0000000000,0,6958488.9432627158,40430.7571426398,0.1286083583
1,185.0000000000,0,6958484.2663159491,40425.7763273304,0.1286083583
1,185.0000000000,0,6958479.5712699750,40420.8125691267,0.1286083583
1,185.0000000000,0,6958474.8602667740,40415.8639530522,0.1286083583
1,185.0000000000,0,6958470.1351911826,40410.9287719146,0.1286083583
1,185.0000000000,0,6958465.3977023801,40406.0055055141,0.1286083583
1,185.0000000000,0,6958460.6492614448,40401.0928014837,0.1286083583
1,185.0000000000,0,6958455.8911554627,40396.1894577598,0.1286083583
1,185.0000000000,0,6958451.1245186310,40391.2944066338,0.1286083583
1,185.0000000000,0,6958446.3503507338,40386.4067003107,0.1286083583
1,185.0000000000,0,6958441.5695333304,40381.5254978804,0.1286083583
1,185.0000000000,0,6958436.7828439465,40376.6500535979,0.1286083583
1,185.0000000000,0,6958431.9909685217,40371.7797063701,0.1286083583
1,185.0000000000,0,6958427.1945123337,40366.9138703428,0.1286083583
1,185.0000000000,0,6958422.3940095948,40362.0520264885,0.1286083583
1,185.0000000000,0,6958417.5899318829,40357.1937151000,0.1286083583
1,185.0000000000,0,6958412.7826955551,40352.3385290998,0.1286083583
1,185.0000000000,0,6958407.9726682687,40347.4861080838,0.1286083583
1,185.0000000000,0,6958403.1601747237,40342.6361330236,0.1286083583
1,185.0000000000,0,6958398.3455017135,40337.7883215573,0.1286083583
1,185.0000000000,0,6958393.5289025800,40332.9424238078,0.1286083583
1,185.0000000000,0,6958388.7106011380,40328.0982186700,0.1286083583
1,185.0000000000,0,6958383.8907951303,40323.2555105171,0.1286083583
1,185.0000000000,0,6958379.0696592806,40318.4141262800,0.1286083583
1,185.0000000000,0,6958374.2473479854,40313.5739128573,0.1286083583
1,185.0000000000,0,6958369.4239976825,40308.7347348209,0.1286083583
1,185.0000000000,0,6958364.5997289512,40303.8964723830,0.1286083583
1,185.0000000000,0,6958359.7746483581,40299.0590195948,0.1286083583
1,185.0000000000,0,6958354.9488500897,40294.2222827527,0.1286083583
1,185.0000000000,0,6958350.1224173941,40289.3861789856,0.1286083583
1,185.0000000000,0,6958345.2954238551,40284.5506350058,0.1286083583
1,185.0000000000,0,6958340.4679345135,40279.7155860025,0.1286083583
1,185.0000000000,0,6958335.6400068626,40274.8809746629,0.1286083583
1,185.0000000000,0,6958330.8116917238,40270.0467503061,0.1286083583
1,185.0000000000,0,6958325.9830340240,40265.2128681164,0.1286083583
1,185.0000000000,0,6958321.1540734768,40260.3792884656,0.1286083583
1,185.0000000000,0,6958316.3248451902,40255.5459763129,0.1286083583
1,185.0000000000,0,6958311.4953802014,40250.7129006744,0.1286083583
1,185.0000000000,0,6958306.6657059472,40245.8800341538,0.1286083583
1,185.0000000000,0,6958301.8358466839,40241.0473525271,0.1286083583
1,185.0000000000,0,6958297.0058238553,40236.2148343757,0.1286083583
1,185.0000000000,0,6958292.1756564192,40231.3824607616,0.1286083583
1,185.0000000000,0,6958287.3453611350,40226.5502149401,0.1286083583
1,185.0000000000,0,6958282.5149528207,40221.7180821062,0.1286083583
1,185.0000000000,0,6958277.6844445756,40216.8860491696,0.1286083583
1,185.0000000000,0,6958272.8538479805,40212.0541045565,0.1286083583
1,185.0000000000,0,6958268.0231732745,40207.2222380337,0.1286083583
1,185.0000000000,0,6958263.1924295099,40202.3904405536,0.1286083583
1,185.0000000000,0,6958258.3616246898,40197.5587041168,0.1286083583
1,185.0000000000,0,6958253.5307658892,40192.7270216505,0.1286083583
1,185.0000000000,0,6958248.6998593640,40187.8953869014,0.1286083583
1,185.0000000000,0,6958243.8689106442,40183.0637943406,0.1286083583
1,185.0000000000,0,6958239.0379246194,40178.2322390800,0.1286083583
1,185.0000000000,0,6958234.2069056127,40173.4007167976,0.1286083583
1,185.0000000000,0,6958229.3758574463,40168.5692236722,0.1286083583
1,185.0000000000,0,6958224.5447834991,40163.7377563254,0.1286083583
1,185.0000000000,0,6958219.7136867587,40158.9063117704,0.1286083583
1,185.0000000000,0,6958214.8825698653,40154.0748873660,0.1286083583
1,185.0000000000,0,6958210.0514351558,40149.2434807776,0.1286083583
1,185.0000000000,0,6958205.2202846939,40144.4120899407,0.1286083583
1,185.0000000000,0,6958200.3891203050,40139.5807130301,0.1286083583
1,185.0000000000,0,6958195.5579436021,40134.7493484322,0.1286083583
1,185.0000000000,0,6958190.7267560130,40129.9179947204,0.1286083583
1,185.0000000000,0,6958185.8955587996,40125.0866506330,0.1286083583
1,185.0000000000,0,6958181.0643530767,40120.2553150550,0.1286083583
1,185.0000000000,0,6958176.2331398297,40115.4239870004,0.1286083583
1,185.0000000000,0,6958171.4019199312,40110.5926655974,0.1286083583
1,185.0000000000,0,6958166.5706941513,40105.7613500752,0.1286083583
1,185.0000000000,0,6958161.7394631719,40100.9300397524,0.1286083583
1,185.0000000000,0,6958156.9082275955,40096.0987340265,0.1286083583
1,185.0000000000,0,6958152.0769879548,40091.2674323649,0.1286083583
1,185.0000000000,0,6958147.2457447210,40086.4361342966,0.1286083583
1,185.0000000000,0,6958142.4144983105,40081.6048394052,0.1286083583
1,185.0000000000,0,6958137.5832490912,40076.7735473227,0.1286083583
1,185.0000000000,0,6958132.7519973880,40071.9422577235,0.1286083583
1,185.0000000000,0,6958127.9207434896,40067.1109703199,0.1286083583
1,185.0000000000,0,6958123.0894876495,40062.2796848575,0.1286083583
1,185.0000000000,0,6958118.2582300939,40057.4484011114,0.1286083583
1,185.0000000000,0,6958113.4269710202,40052.6171188826,0.1286083583
1,185.0000000000,0,6958108.5957106054,40047.7858379955,0.1286083583
1,185.0000000000,0,6958103.7644490041,40042.9545582944,0.1286083583
1,185.0000000000,0,6958098.9331863541,40038.1232796419,0.1286083583
1,185.0000000000,0,6958094.1019227775,40033.2920019166,0.1286083583
1,185.0000000000,0,6958089.2706583813,40028.4607250111,0.1286083583
1,185.0000000000,0,6958084.4393932596,40023.6294488302,0.1286083583
1,185.0000000000,0,6958079.6081274971,40018.7981732902,0.1286083583
1,185.0000000000,0,6958074.7768611684,40013.9668983166,0.1286083583
1,185.0000000000,0,6958069.9455943387,40009.1356238439,0.1286083583
1,185.0000000000,0,6958065.1143270666,40004.3043498140,0.1286083583
1,185.0000000000,0,6958060.2830594024,39999.4730761756,0.1286083583
1,185.0000000000,0,6958055.4517913926,39994.6418028834,0.1286083583
1,185.0000000000,0,6958050.6205230765,39989.8105298972,0.1286083583
1,185.0000000000,0,6958045.7892544903,39984.9792571816,0.1286083583
1,185.0000000000,1,6958587.7737346608,40583.5322483427,0.1332256476
1,185.0000000000,1,6958583.2180339536,40578.4402994745,0.1332256476
1,185.0000000000,1,6958580.1212367043,40572.3499629479,0.1332256476
1,185.0000000000,1,6958576.8534005228,40566.3496630471,0.1332256476
1,185.0000000000,1,6958573.4079756187,40560.4495444518,0.1332256476
1,185.0000000000,1,6958569.8025259562,40554.6458314212,0.1332256476
1,185.0000000000,1,6958566.0539528774,40548.9335155963,0.1332256476
1,185.0000000000,1,6958562.1779649490,40543.3068762983,0.1332256476
1,185.0000000000,1,6958558.1889519636,40537.7597934964,0.1332256476
1,185.0000000000,1,6958554.0999493692,40532.2860004794,0.1332256476
1,185.0000000000,1,6958549.9226642931,40526.8792785886,0.1332256476
1,185.0000000000,1,6958545.6675419910,40521.5335993614,0.1332256476
1,185.0000000000,1,6958541.3438560599,40516.2432220422,0.1332256476
1,185.0000000000,1,6958536.9598101526,40511.0027551080,0.1332256476
1,185.0000000000,1,6958532.5226426758,40505.8071899809,0.1332256476
1,185.0000000000,1,6958528.0387289645,40500.6519140389,0.1332256476
1,185.0000000000,1,6958523.5136776073,40495.5327087860,0.1332256476
1,185.0000000000,1,6958518.9524191665,40490.4457378167,0.1332256476
1,185.0000000000,1,6958514.3592865756,40485.3875281325,0.1332256476
1,185.0000000000,1,6958509.7380871642,40480.3549474615,0.1332256476
1,185.0000000000,1,6958505.0921666613,40475.3451795143,0.1332256476
1,185.0000000000,1,6958500.4244657420,40470.3556985457,0.1332256476
1,185.0000000000,1,6958495.7375697996,40465.3842441677,0.1332256476
1,185.0000000000,1,6958491.0337526286,40460.4287970404,0.1332256476
1,185.0000000000,1,6958486.3150147060,40455.4875558373,0.1332256476
1,185.0000000000,1,6958481.5831167018,40450.5589157116,0.1332256476
1,185.0000000000,1,6958476.8396088034,40445.6414483730,0.1332256476
1,185.0000000000,1,6958472.0858563716,40440.7338838016,0.1332256476
1,185.0000000000,1,6958467.3230623920,40435.8350935715,0.1332256476
1,185.0000000000,1,6958462.5522871343,40430.9440757177,0.1332256476
1,185.0000000000,1,6958457.7744653644,40426.0599410616,0.1332256476
1,185.0000000000,1,6958452.9904214330,40421.1819008942,0.1332256476
1,185.0000000000,1,6958448.2008825094,40416.3092559139,0.1332256476
1,185.0000000000,1,6958443.4064901844,40411.4413863135,0.1332256476
1,185.0000000000,1,6958438.6078106686,40406.5777429140,0.1332256476
1,185.0000000000,1,6958433.8053437443,40401.7178392474,0.1332256476
1,185.0000000000,1,6958428.9995306358,40396.8612444969,0.1332256476
1,185.0000000000,1,6958424.1907609329,40392.0075772081,0.1332256476
1,185.0000000000,1,6958419.3793786829,40387.1564996935,0.1332256476
1,185.0000000000,1,6958414.5656877533,40382.3077130571,0.1332256476
1,185.0000000000,1,6958409.7499565557,40377.4609527744,0.1332256476
1,185.0000000000,1,6958404.9324222049,40372.6159847680,0.1332256476
1,185.0000000000,1,6958400.1132941889,40367.7726019242,0.1332256476
1,185.0000000000,1,6958395.2927576024,40362.9306210046,0.1332256476
1,185.0000000000,1,6958390.4709759997,40358.0898799062,0.1332256476
1,185.0000000000,1,6958385.6480939100,40353.2502352340,0.1332256476
1,185.0000000000,1,6958380.8242390575,40348.4115601501,0.1332256476
1,185.0000000000,1,6958375.9995243223,40343.5737424677,0.1332256476
1,185.0000000000,1,6958371.1740494687,40338.7366829636,0.1332256476
1,185.0000000000,1,6958366.3479026742,40333.9002938842,0.1332256476
1,185.0000000000,1,6958361.5211618776,40329.0644976222,0.1332256476
1,185.0000000000,1,6958356.6938959686,40324.2292255462,0.1332256476
1,185.0000000000,1,6958351.8661658410,40319.3944169640,0.1332256476
1,185.0000000000,1,6958347.0380253242,40314.5600182054,0.1332256476
1,185.0000000000,1,6958342.2095220005,40309.7259818115,0.1332256476
1,185.0000000000,1,6958337.3806979321,40304.8922658160,0.1332256476
1,185.0000000000,1,6958332.5515903030,40300.0588331106,0.1332256476
1,185.0000000000,1,6958327.7222319851,40295.2256508831,0.1332256476
1,185.0000000000,1,6958322.8926520376,40290.3926901201,0.1332256476
1,185.0000000000,1,6958318.0628761500,40285.5599251682,0.1332256476
1,185.0000000000,1,6958313.2329270327,40280.7273333442,0.1332256476
1,185.0000000000,1,6958308.4028247651,40275.8948945924,0.1332256476
1,185.0000000000,1,6958303.5725870971,40271.0625911794,0.1332256476
1,185.0000000000,1,6958298.7422297206,40266.2304074261,0.1332256476
1,185.0000000000,1,6958293.9117665095,40261.3983294695,0.1332256476
1,185.0000000000,1,6958289.0812097304,40256.5663450522,0.1332256476
1,185.0000000000,1,6958284.2505702255,40251.7344433371,0.1332256476
1,185.0000000000,1,6958279.4198575830,40246.9026147421,0.1332256476
1,185.0000000000,1,6958274.5890802778,40242.0708507954,0.1332256476
1,185.0000000000,1,6958269.7582458034,40237.2391440066,0.1332256476
1,185.0000000000,1,6958264.9273607852,40232.4074877531,0.1332256476
1,185.0000000000,1,6958260.0964310803,40227.5758761797,0.1332256476
1,185.0000000000,1,6958255.2654618677,40222.7443041092,0.1332256476
1,185.0000000000,1,6958250.4344577249,40217.9127669647,0.1332256476
1,185.0000000000,1,6958245.6034226995,40213.0812606993,0.1332256476
1,185.0000000000,1,6958240.7723603705,40208.2497817351,0.1332256476
1,185.0000000000,1,6958235.9412739016,40203.4183269086,0.1332256476
1,185.0000000000,1,6958231.1101660905,40198.5868934231,0.1332256476
1,185.0000000000,1,6958226.2790394099,40193.7554788057,0.1332256476
1,185.0000000000,1,6958221.4478960466,40188.9240808701,0.1332256476
1,185.0000000000,1,6958216.6167379338,40184.0926976834,0.1332256476
1,185.0000000000,1,6958211.7855667807,40179.2613275366,0.1332256476
1,185.0000000000,1,6958206.9543840978,40174.4299689187,0.1332256476
1,185.0000000000,1,6958202.1231912216,40169.5986204939,0.1332256476
1,185.0000000000,1,6958197.2919893330,40164.7672810810,0.1332256476
1,185.0000000000,1,6958192.4607794769,40159.9359496358,0.1332256476
1,185.0000000000,1,6958187.6295625763,40155.1046252351,0.1332256476
1,185.0000000000,1,6958182.7983394470,40150.2733070626,0.1332256476
1,185.0000000000,1,6958177.9671108108,40145.4419943966,0.1332256476
1,185.0000000000,1,6958173.1358773066,40140.6106865990,0.1332256476
1,185.0000000000,1,6958168.3046394978,40135.7793831057,0.1332256476
1,185.0000000000,1,6958163.4733978836,40130.9480834181,0.1332256476
1,185.0000000000,1,6958158.6421529045,40126.1167870950,0.1332256476
1,185.0000000000,1,6958153.8109049508,40121.2854937466,0.1332256476
1,185.0000000000,1,6958148.9796543671,40116.4542030283,0.1332256476
1,185.0000000000,1,6958144.1484014578,40111.6229146352,0.1332256476
1,185.0000000000,1,6958139.3171464931,40106.7916282980,0.1332256476
1,185.0000000000,1,6958134.4858897105,40101.9603437784,0.1332256476
1,185.0000000000,1,6958129.6546313213,40097.1290608659,0.1332256476
1,185.0000000000,1,6958124.8233715110,40092.2977793741,0.1332256476
1,185.0000000000,1,6958119.9921104442,40087.4664991385,0.1332256476
1,185.0000000000,1,6958115.1608482674,40082.6352200135,0.1332256476
1,185.0000000000,1,6958110.3295851080,40077.8039418704,0.1332256476
1,185.0000000000,1,6958105.4983210806,40072.9726645954,0.1332256476
1,185.0000000000,1,6958100.6670562858,40068.1413880880,0.1332256476
1,185.0000000000,1,6958095.8357908120,40063.3101122592,0.1332256476
1,185.0000000000,1,6958091.0045247385,40058.4788370303,0.1332256476
1,185.0000000000,1,6958086.1732581351,40053.6475623319,0.1332256476
1,185.0000000000,1,6958081.3419910623,40048.8162881024,0.1332256476
1,185.0000000000,1,6958076.5107235750,40043.9850142876,0.1332256476
1,185.0000000000,1,6958071.6794557208,40039.1537408394,0.1332256476
1,185.0000000000,1,6958066.8481875425,40034.3224677153,0.1332256476
1,185.0000000000,1,6958062.0169190783,40029.4911948777,0.1332256476
1,185.0000000000,1,6958057.1856503608,40024.6599222935,0.1332256476
1,185.0000000000,1,6958052.3543814188,40019.8286499333,0.1332256476
1,185.0000000000,1,6958047.5231122784,40014.9973777712,0.1332256476
1,185.0000000000,1,6958042.6918429630,40010.1661057842,0.1332256476
1,185.0000000000,1,6958037.8605734929,40005.3348339520,0.1332256476
1,185.0000000000,1,6958033.0293038860,40000.5035622566,0.1332256476
1,185.0000000000,1,6958028.1980341580,39995.6722906822,0.1332256476
1,185.0000000000,2,6958587.7737346608,40583.5322483427,0.1547959502
1,185.0000000000,2,6958583.2180339536,40578.4402994745,0.1547959502
1,185.0000000000,2,6958578.3634925866,40573.6324121710,0.1547959502
1,185.0000000000,2,6958573.5041624773,40568.8293648990,0.1547959502
1,185.0000000000,2,6958568.6478589699,40564.0232574878,0.1547959502
1,185.0000000000,2,6958563.7944430821,40559.2142340496,0.1547959502
1,185.0000000000,2,6958558.9435877791,40554.4026277651,0.1547959502
1,185.0000000000,2,6958554.0949976956,40549.5887388578,0.1547959502
1,185.0000000000,2,6958549.2484112643,40544.7728326943,0.1547959502
1,185.0000000000,2,6958544.4035970224,40539.9551437078,0.1547959502
1,185.0000000000,2,6958539.5603501713,40535.1358790184,0.1547959502
1,185.0000000000,2,6958534.7184895212,40530.3152216301,0.1547959502
1,185.0000000000,2,6958529.8778547840,40525.4933332503,0.1547959502
1,185.0000000000,2,6958525.0383041697,40520.6703567770,0.1547959502
1,185.0000000000,2,6958520.1997122616,40515.8464184942,0.1547959502
1,185.0000000000,2,6958515.3619681299,40511.0216300090,0.1547959502
1,185.0000000000,2,6958510.5249736644,40506.1960899617,0.1547959502
1,185.0000000000,2,6958505.6886420948,40501.3698855358,0.1547959502
1,185.0000000000,2,6958500.8528966857,40496.5430937914,0.1547959502
1,185.0000000000,2,6958496.0176695744,40491.7157828431,0.1547959502
1,185.0000000000,2,6958491.1829007501,40486.8880128996,0.1547959502
1,185.0000000000,2,6958486.3485371461,40482.0598371830,0.1547959502
1,185.0000000000,2,6958481.5145318350,40477.2313027404,0.1547959502
1,185.0000000000,2,6958476.6808433225,40472.4024511611,0.1547959502
1,185.0000000000,2,6958471.8474349175,40467.5733192105,0.1547959502
1,185.0000000000,2,6958467.0142741753,40462.7439393902,0.1547959502
1,185.0000000000,2,6958462.1813324094,40457.9143404325,0.1547959502
1,185.0000000000,2,6958457.3485842533,40453.0845477382,0.1547959502
1,185.0000000000,2,6958452.5160072800,40448.2545837629,0.1547959502
1,185.0000000000,2,6958447.6835816577,40443.4244683588,0.1547959502
1,185.0000000000,2,6958442.8512898535,40438.5942190766,0.1547959502
1,185.0000000000,2,6958438.0191163644,40433.7638514324,0.1547959502
1,185.0000000000,2,6958433.1870474825,40428.9333791440,0.1547959502
1,185.0000000000,2,6958428.3550710883,40424.1028143387,0.1547959502
1,185.0000000000,2,6958423.5231764670,40419.2721677384,0.1547959502
1,185.0000000000,2,6958418.6913541444,40414.4414488222,0.1547959502
1,185.0000000000,2,6958413.8595957430,40409.6106659707,0.1547959502
1,185.0000000000,2,6958409.0278938571,40404.7798265930,0.1547959502
1,185.0000000000,2,6958404.1962419385,40399.9489372397,0.1547959502
1,185.0000000000,2,6958399.3646341972,40395.1180037020,0.1547959502
1,185.0000000000,2,6958394.5330655156,40390.2870311003,0.1547959502
1,185.0000000000,2,6958389.7015313664,40385.4560239611,0.1547959502
1,185.0000000000,2,6958384.8700277498,40380.6249862869,0.1547959502
1,185.0000000000,2,6958380.0385511275,40375.7939216159,0.1547959502
1,185.0000000000,2,6958375.2070983713,40370.9628330766,0.1547959502
1,185.0000000000,2,6958370.3756667161,40366.1317234348,0.1547959502
1,185.0000000000,2,6958365.5442537172,40361.3005951358,0.1547959502
1,185.0000000000,2,6958360.7128572129,40356.4694503416,0.1547959502
1,185.0000000000,2,6958355.8814752912,40351.6382909636,0.1547959502
1,185.0000000000,2,6958351.0501062628,40346.8071186917,0.1547959502
1,185.0000000000,2,6958346.2187486337,40341.9759350200,0.1547959502
1,185.0000000000,2,6958341.3874010835,40337.1447412695,0.1547959502
1,185.0000000000,2,6958336.5560624432,40332.3135386082,0.1547959502
1,185.0000000000,2,6958331.7247316819,40327.4823280685,0.1547959502
1,185.0000000000,2,6958326.8934078850,40322.6511105633,0.1547959502
1,185.0000000000,2,6958322.0620902469,40317.8198868999,0.1547959502
1,185.0000000000,2,6958317.2307780534,40312.9886577917,0.1547959502
1,185.0000000000,2,6958312.3994706739,40308.1574238698,0.1547959502
1,185.0000000000,2,6958307.5681675496,40303.3261856918,0.1547959502
1,185.0000000000,2,6958302.7368681887,40298.4949437511,0.1547959502
1,185.0000000000,2,6958297.9055721546,40293.6636984835,0.1547959502
1,185.0000000000,2,6958293.0742790615,40288.8324502747,0.1547959502
1,185.0000000000,2,6958288.2429885687,40284.0011994653,0.1547959502
1,185.0000000000,2,6958283.4117003754,40279.1699463569,0.1547959502
1,185.0000000000,2,6958278.5804142142,40274.3386912156,0.1547959502
1,185.0000000000,2,6958273.7491298504,40269.5074342772,0.1547959502
1,185.0000000000,2,6958268.9178470755,40264.6761757498,0.1547959502
1,185.0000000000,2,6958264.0865657059,40259.8449158176,0.1547959502
1,185.0000000000,2,6958259.2552855778,40255.0136546433,0.1547959502
1,185.0000000000,2,6958254.4240065478,40250.1823923709,0.1547959502
1,185.0000000000,2,6958249.5927284891,40245.3511291276,0.1547959502
1,185.0000000000,2,6958244.7614512881,40240.5198650259,0.1547959502
1,185.0000000000,2,6958239.9301748462,40235.6886001654,0.1547959502
1,185.0000000000,2,6958235.0988990758,40230.8573346338,0.1547959502
1,185.0000000000,2,6958230.2676238986,40226.0260685090,0.1547959502
1,185.0000000000,2,6958225.4363492457,40221.1948018597,0.1547959502
1,185.0000000000,2,6958220.6050750567,40216.3635347467,0.1547959502
1,185.0000000000,2,6958215.7738012774,40211.5322672237,0.1547959502
1,185.0000000000,2,6958210.9425278604,40206.7009993383,0.1547959502
1,185.0000000000,2,6958206.1112547638,40201.8697311324,0.1547959502
1,185.0000000000,2,6958201.2799819512,40197.0384626431,0.1547959502
1,185.0000000000,2,6958196.4487093892,40192.2071939034,0.1547959502
1,185.0000000000,2,6958191.6174370479,40187.3759249422,0.1547959502
1,185.0000000000,2,6958186.7861649031,40182.5446557851,0.1547959502
1,185.0000000000,2,6958181.9548929306,40177.7133864550,0.1547959502
1,185.0000000000,2,6958177.1236211117,40172.8821169718,0.1547959502
1,185.0000000000,2,6958172.2923494279,40168.0508473532,0.1547959502
1,185.0000000000,2,6958167.4610778643,40163.2195776150,0.1547959502
1,185.0000000000,2,6958162.6298064059,40158.3883077710,0.1547959502
1,185.0000000000,2,6958157.7985350415,40153.5570378335,0.1547959502
1,185.0000000000,2,6958152.9672637591,40148.7257678133,0.1547959502
1,185.0000000000,2,6958148.1359925503,40143.8944977201,0.1547959502
1,185.0000000000,2,6958143.3047214057,40139.0632275621,0.1547959502
1,185.0000000000,2,6958138.4734503189,40134.2319573470,0.1547959502
1,185.0000000000,2,6958133.6421792824,40129.4006870814,0.1547959502
1,185.0000000000,2,6958128.8109082906,40124.5694167712,0.1547959502
1,185.0000000000,2,6958123.9796373378,40119.7381464214,0.1547959502
1,185.0000000000,2,6958119.1483664205,40114.9068760367,0.1547959502
1,185.0000000000,2,6958114.3170955339,40110.0756056212,0.1547959502
1,185.0000000000,2,6958109.4858246744,40105.2443351783,0.1547959502
1,185.0000000000,2,6958104.6545538390,40100.4130647114,0.1547959502
1,185.0000000000,2,6958099.8232830251,40095.5817942230,0.1547959502
1,185.0000000000,2,6958094.9920122297,40090.7505237159,0.1547959502
1,185.0000000000,2,6958090.1607414512,40085.9192531920,0.1547959502
1,185.0000000000,2,6958085.3294706875,40081.0879826534,0.1547959502
1,185.0000000000,2,6958080.4981999369,40076.2567121017,0.1547959502
1,185.0000000000,2,6958075.6669291975,40071.4254415385,0.1547959502
1,185.0000000000,2,6958070.8356584683,40066.5941709651,0.1547959502
1,185.0000000000,2,6958066.0043877484,40061.7629003827,0.1547959502
1,185.0000000000,2,6958061.1731170369,40056.9316297923,0.1547959502
1,185.0000000000,2,6958056.3418463320,40052.1003591949,0.1547959502
1,185.0000000000,2,6958051.5105756335,40047.2690885912,0.1547959502
1,185.0000000000,2,6958046.6793049406,40042.4378179821,0.1547959502
1,185.0000000000,2,6958041.8480342524,40037.6065473681,0.1547959502
1,185.0000000000,2,6958037.0167635689,40032.7752767498,0.1547959502
1,185.0000000000,2,6958032.1854928890,40027.9440061277,0.1547959502
1,185.0000000000,2,6958027.3542222120,40023.1127355022,0.1547959502
1,185.0000000000,2,6958022.5229515377,40018.2814648738,0.1547959502
1,185.0000000000,2,6958017.6916808663,40013.4501942428,0.1547959502
1,185.0000000000,2,6958012.8604101976,40008.6189236094,0.1547959502
1,185.0000000000,3,6958587.7737346608,40583.5322483427,0.2359366562
1,185.0000000000,3,6958583.2180339536,40578.4402994745,0.2359366562
1,185.0000000000,3,6958577.0980769433,40575.4024583980,0.2359366562
1,185.0000000000,3,6958571.0634776652,40572.1984041280,0.2359366562
1,185.0000000000,3,6958565.1300294930,40568.8106991528,0.2359366562
1,185.0000000000,3,6958559.2944485834,40565.2570605027,0.2359366562
1,185.0000000000,3,6958553.5520441048,40561.5547446036,0.2359366562
1,185.0000000000,3,6958547.8972964231,40557.7198807387,0.2359366562
1,185.0000000000,3,6958542.3241885072,40553.7673093776,0.2359366562
1,185.0000000000,3,6958536.8264783891,40549.7105205411,0.2359366562
1,185.0000000000,3,6958531.3979129540,40545.5616617193,0.2359366562
1,185.0000000000,3,6958526.0323869428,40541.3315928278,0.2359366562
1,185.0000000000,3,6958520.7240544921,40537.0299700175,0.2359366562
1,185.0000000000,3,6958515.4674017970,40532.6653446439,0.2359366562
1,185.0000000000,3,6958510.2572893100,40528.2452677117,0.2359366562
1,185.0000000000,3,6958505.0889709909,40523.7763933609,0.2359366562
1,185.0000000000,3,6958499.9580968833,40519.2645774177,0.2359366562
